company,client,item,qty,price
CYE,ARS,2111,3,17
SYM,QXB,11050,41,5
ZUP,IKX,31778,41,3
AKX,DDW,27535,43,22
JBS,DAR,9171,13,22
NXE,NDB,4756,9,0
VGX,KKB,1044,10,2
PGV,JOD,29301,29,24
IWO,TIW,10250,0,4
UBX,TXK,26338,25,2
PBK,SHA,22440,27,33
XAG,FNT,3983,42,32
VIB,EHU,8393,35,12
FZD,VYB,7854,33,11
OTZ,SVC,21520,9,22
INL,UWD,4582,42,1
UPG,KMW,15784,44,10
QJT,IOJ,10361,41,1
MGN,EHD,20017,1,0
ZZJ,HBN,15077,16,31
FJT,GGC,13614,26,15
NJF,HKK,15204,42,10
AVG,ZVY,22170,24,15
KDX,XRN,27259,0,12
XJN,WEV,26776,7,30
WFL,EQR,2544,46,22
ZQB,PKP,9595,22,16
WWX,RHP,2950,46,29
DNR,NDS,12334,18,30
ZHY,XGH,20895,32,24
KXQ,NVD,20101,17,13
YFU,EWI,21110,6,32
GYV,PVJ,30797,35,11
ZVW,XWL,11595,24,9
QGO,GUZ,17443,36,5
WOR,YSD,32014,24,24
QMX,ZSG,22433,12,21
CXL,OUY,17817,28,20
CWE,XZZ,634,47,26
JJT,GEC,25488,11,30
JWI,NRE,21831,42,14
LDT,AQT,21718,17,2
BOR,OJL,23841,5,13
BUX,TJR,31587,9,10
TBW,SJH,31565,37,17
JTG,JSS,15295,24,17
VRG,QWY,14008,1,29
FJD,LID,8397,8,26
IRW,OII,17070,47,7
LWI,QRH,22473,29,14
DXR,WMD,8059,10,24
QAT,FMK,6491,29,33
JLK,LKV,29781,31,12
UFC,LTU,16102,3,14
IHT,FKI,5438,32,1
YFM,HRN,30794,45,28
XML,ETL,26812,42,11
MCG,QQE,25099,15,10
PUI,PIC,5503,36,33
DCO,RLB,28165,37,3
ADG,LOJ,11456,20,12
MVB,RSJ,15575,37,26
VIB,RSR,8119,0,23
LJS,TDZ,32042,19,18
STE,BYY,8965,9,6
ANA,GKG,16510,40,3
XWH,BNB,25833,46,14
BYH,KGY,10347,16,27
DXG,PHI,13701,26,25
XEB,SBO,3369,10,18
FYK,CSF,21488,19,10
BID,OHR,3453,43,25
YTU,DDV,26460,10,22
YZY,TNC,26222,32,10
CZS,VOB,32116,32,0
RZC,NWE,30380,8,7
ADT,WIT,13216,42,19
OLB,GHK,28365,33,7
ZEP,YDE,348,30,13
PIT,BST,24068,16,4
MVV,EAK,1727,1,20
TNG,VTM,17247,4,17
HGT,SIW,20062,18,14
UHT,HQK,7139,22,25
ELL,PKV,2409,14,23
WJZ,VJG,1430,37,10
VPD,BOI,24522,7,22
RKS,OUL,30166,41,23
MPE,RHF,4157,7,20
JNC,RVN,28542,17,0
DTF,VRJ,5287,26,15
XFA,BTP,7769,47,1
EVK,ULJ,11623,24,13
HNQ,XFP,28415,17,11
ULW,WJX,21039,22,12
JXF,BXQ,14338,26,18
ZSC,HWM,26036,43,29
XXI,MSC,24692,14,31
IAC,CMW,5741,26,15
SVY,JYZ,31511,8,23
AVV,SEO,23236,41,4
DHV,MDY,15037,28,31
GKO,VUM,31120,28,30
ROA,LVZ,14301,0,23
WPY,VFB,21272,28,29
QVZ,HQP,6657,22,26
STN,SIV,26558,32,3
GFV,USL,9154,5,26
NFI,PCL,26134,5,9
CMM,JYO,27100,13,32
TGE,YUF,8439,15,7
MFP,ZQE,2690,21,13
NWU,TRI,8794,11,24
OWF,ZJI,26761,27,26
JJY,BXB,10941,34,2
IVR,ABW,4886,23,32
DPG,XNF,22715,37,2
VXD,LOQ,7010,6,4
MYC,GUK,27000,33,0
JLC,MIU,32088,14,15
KVG,AET,22217,43,24
LDA,YEM,32695,13,27
UFI,YGG,9180,12,29
HLE,QUK,6202,11,22
JSY,LDM,17397,3,13
SOD,BKO,25925,24,14
VAK,FDW,22898,10,7
CNG,IVZ,29052,9,18
ZOD,UIZ,17606,29,3
NHF,XDV,16968,40,31
FWN,DNW,19751,34,7
VDL,BYR,26579,26,20
TVE,QPX,1057,2,18
UTU,BKR,12428,1,25
ABY,QJZ,29221,0,31
MVK,ICH,31937,20,14
RDL,DDI,14412,13,20
XUW,TFA,21112,10,3
WFN,DKB,25532,40,1
APB,QIC,8371,29,9
DCP,QFM,5921,33,21
TKD,DXL,12093,42,29
XZG,WPN,27517,7,1
PVW,TDA,1331,2,9
BCA,NCV,12002,20,12
CSS,CPB,9937,20,29
XAR,NHM,16009,43,12
KRU,FHL,24153,37,0
CUE,VQF,25932,37,21
HZH,TAO,9575,41,0
RUG,YBE,22046,20,19
QKV,WSL,6139,24,9
MGC,XSR,31916,0,18
FVM,ICM,15833,32,12
IPN,BHG,19915,40,14
WFV,OUU,9356,1,4
FBO,ADG,1338,4,15
ZNS,KME,24927,26,17
CGU,FQD,19977,45,20
VAS,ENU,3857,42,29
RMT,ZZI,18187,38,20
OAA,NVE,17435,35,10
PWZ,MRH,27282,30,8
OHZ,SGZ,25220,47,27
TZY,QGZ,1134,32,30
FIJ,ECP,1722,1,23
UBD,VUP,20206,40,32
XPR,YHG,11856,39,29
ADR,CXP,16894,1,6
DYN,TTF,21916,30,18
MVK,WVM,10071,5,0
DGG,PIF,28937,11,4
QLV,QLH,20518,36,9
ULW,PUI,4049,22,6
KEV,WOJ,12255,11,18
OYI,LRB,3336,22,3
SFR,RBL,14786,31,28
HGN,IBA,7093,20,12
BYB,CYQ,24242,23,8
JDO,TAP,12721,4,6
HPX,LQH,13679,22,32
FUD,OBQ,10715,35,31
BKL,ZZH,5386,38,29
ULN,GPD,4451,6,31
VVU,USK,10079,14,7
MXH,WNR,1153,40,12
IWM,WTA,3467,45,25
ANJ,YJZ,29621,35,8
QMW,QWY,3643,12,18
JBD,WSU,1269,13,4
SND,YTE,14104,39,31
KYS,TJV,23024,17,13
FQM,FIH,15739,34,29
KCD,MGN,4975,19,25
FYB,JBK,5575,34,12
HTH,UAJ,30053,37,19
ZPF,LXQ,3061,3,17
FSY,PEV,17006,9,29
GYZ,PZP,25567,36,32
GJK,QSL,30458,0,14
PRC,MEF,29163,4,3
GPY,GAL,14562,35,32
DEM,MIM,7029,2,14
PUV,UAL,25464,0,14
EKA,LCS,3572,43,10
BAM,RFC,22993,43,20
HKR,HQK,20770,9,23
LMG,QAY,24648,34,15
RNG,KDW,25651,27,21
SQI,ENA,4759,4,16
NGQ,REX,18479,48,17
HHC,GKT,15353,12,14
SCW,HMO,3259,44,1
MGX,YHK,7743,23,8
IRW,TKX,4380,6,4
UQH,ORM,4389,16,25
EFM,CSY,20189,39,32
WMW,KAS,14382,15,22
JCT,MJN,11880,10,8
SFU,ZUQ,24633,35,31
ZSL,JCY,2667,8,28
OUB,ZTD,7417,7,32
BAI,JYQ,23760,47,4
CNC,LUU,7449,38,17
LOO,RGB,31399,24,20
CNI,FRZ,16857,39,21
IIE,BBH,17620,45,2
ODE,VIE,26654,5,16
HPT,MSC,16322,9,21
GJA,MYK,32125,18,29
IGZ,VRS,16784,15,18
SVS,GMQ,11228,16,31
JVS,EYM,8718,5,13
MRU,ADN,819,18,26
UES,PMQ,18075,35,26
ZUX,NEE,5501,24,4
DSN,MHR,26310,24,23
ZMA,YXE,7277,16,2
XWA,HHK,24065,13,4
ZTG,HPO,21148,17,13
DZD,JYF,8839,29,18
WMR,VCD,29740,13,2
CQF,FOD,9584,10,15
BBR,NJX,11014,35,9
JRW,LQR,19129,26,6
NIL,EKJ,4536,41,8
MWO,CMT,25833,37,24
DTW,OZH,12055,28,9
UJS,EZP,15067,39,31
KXD,EJH,14230,45,16
NTK,VWJ,8705,1,26
DLH,AXM,10984,41,26
JDH,SUS,2479,19,8
HIH,MKX,3846,45,27
NKP,UGU,7180,7,15
LZJ,PDK,1349,33,24
KIU,KOS,15008,25,9
XWB,KVQ,32423,34,15
EDZ,TPX,10605,44,15
AKA,RTM,31578,21,25
FUL,CCV,9928,38,1
OJF,WMT,19032,48,18
EJK,KAZ,13616,39,4
WTP,AOT,2384,41,4
JIG,MEA,11254,28,12
RMC,ESJ,19394,40,32
QMQ,HZV,30069,29,7
EIL,IQR,12360,15,19
KAB,VHC,1086,36,27
HBH,PML,14925,8,2
RJQ,PCX,28456,36,26
LFH,LRD,23219,6,3
KCM,WTR,22949,38,13
GRM,DZM,11578,31,6
TGP,QWB,24325,31,20
UKQ,IJO,32548,47,5
UWT,PUE,23722,28,20
KQL,LPE,16065,11,7
RHZ,EGC,13570,4,21
AII,FSX,29444,1,33
DWT,SKH,26961,6,0
XWL,CFW,25042,35,24
DIO,BIC,32429,37,21
IRB,CQS,26519,22,11
WGD,DIG,11240,14,8
YBO,NNI,16782,36,25
KSL,KUU,31655,30,31
ZFB,FWD,18296,9,18
EVG,FLJ,19086,35,22
DSK,YRE,24422,14,19
XGV,WIF,19904,0,28
KSF,DEN,6416,45,11
JMO,SBV,11677,1,8
PSE,VRA,16512,22,3
PRK,EUO,15839,27,10
KOM,JTJ,13025,12,13
WZN,ZPX,6330,25,4
XVV,YPA,2266,37,6
LUK,ZUK,16958,41,29
WBT,QMV,18251,3,31
RLP,PUB,18271,45,29
PNO,EQQ,23021,14,21
KLM,PNS,7147,23,32
HBT,GAB,12945,29,32
SOK,LQN,30205,2,30
HYO,SIS,3838,45,23
YXU,WUX,1874,19,5
RTL,XOO,28711,24,0
KUV,SKJ,21619,4,22
GVL,XVZ,731,34,7
CTT,EXH,11866,25,3
HAA,SNG,27774,32,1
RZP,ATP,30047,41,30
WNC,DGL,29547,5,24
SMV,DFN,5663,25,1
BSH,SYA,2771,32,21
KDJ,TEE,19945,33,27
SAW,PRG,11584,47,20
SQI,WEL,5436,30,7
DWA,GRB,20325,21,21
HYH,TZI,6713,28,5
NHL,FXA,15947,2,28
TPU,OJG,1604,5,13
ECG,JPK,31691,3,18
MWZ,JIL,30330,42,25
ZPN,FXF,32383,7,14
ZLQ,AJJ,1666,31,4
MYX,HDR,10,19,20
DGW,CCW,23750,20,19
VVQ,NZP,31821,43,16
NOL,KSZ,25726,3,4
ZWV,DDS,23371,1,25
IDQ,GNJ,24024,23,17
JQO,NYT,24198,2,20
VHR,XTW,27908,26,25
XBJ,KFA,22118,44,4
JMK,NTR,30532,15,32
KBV,CDB,27479,48,14
YWP,HOA,23366,41,20
HVE,DZI,28811,23,19
ZFU,DXY,31387,46,32
OYX,KCK,11420,4,12
NJC,PTH,2286,9,23
KFX,NXH,7458,19,27
NYE,YZF,16235,45,9
JOS,LUD,23120,8,29
KDS,OOJ,4744,42,4
EFU,MNY,26421,30,6
QLH,SIA,27697,33,8
NUX,ABV,16489,2,18
UHW,NZJ,31780,46,26
CEX,NKA,21566,9,6
PYW,RQQ,27761,25,13
KCI,QGC,4775,42,21
IBH,PEE,16777,11,16
HIE,MFX,17621,35,31
CDO,SPX,10775,29,14
TPF,UKJ,30118,19,32
RGI,LMX,12087,18,21
WPE,CXX,30037,16,28
HPL,GRK,23890,4,21
UPH,SBI,26977,34,32
JLV,NWQ,4856,41,0
LUU,MAH,6145,25,5
LJN,QKK,7624,15,15
ING,HSH,118,39,7
NVY,LOQ,24621,29,4
DDA,NPL,29478,29,5
YRX,XTD,28451,12,10
YPZ,KLA,527,11,10
RCB,UZE,20433,46,3
VVP,GUH,22896,35,7
TEM,EKI,28797,8,1
ZVE,NNT,17952,3,1
YMS,PHT,31985,28,24
WIK,OCR,22410,2,17
BJQ,AJT,29712,0,20
PDY,KUP,28730,47,17
ALA,XEK,16092,38,26
HKB,IJW,5276,43,9
EVS,KXQ,21488,27,22
NBF,POZ,31795,6,29
KLY,VQX,15246,45,31
STA,WCL,1716,30,21
VSR,PQY,22243,20,26
KHT,BFW,11947,0,15
QPC,HGX,5497,42,7
IFK,ROI,28690,23,15
RRV,DMD,26398,2,11
CBJ,CIV,2573,40,21
YUI,TMN,8301,10,4
INQ,PZR,9191,33,19
FXQ,TFH,15914,14,25
UVS,QJP,24772,29,30
KTS,WGC,11760,13,23
JEL,XHL,9693,2,10
VQH,PKA,4031,1,30
EYA,CMM,28909,33,21
JEG,BXO,8395,5,25
XOQ,FQS,3831,24,10
TLQ,NZZ,15215,35,23
CZF,SJN,14063,33,24
YRG,USV,21551,12,1
MXD,CTR,4269,24,12
EKH,PLC,10098,3,26
ZQN,HMS,19564,40,23
GNM,FQX,127,19,24
GDN,DDD,14402,28,10
SHH,DOX,17495,14,11
BIK,KMK,26632,0,8
ZCV,IPL,5225,1,0
KYL,ENY,10530,30,19
YFF,UXN,13486,41,21
HWG,ICL,16311,13,8
XAC,ONM,13490,24,6
LAI,HYH,14084,7,32
SPW,VUI,15982,11,9
TMY,OLS,30726,21,31
VKX,KRA,4999,29,28
UCM,NID,17097,13,32
GWG,OLZ,16780,15,4
QSY,MEW,6256,46,32
WWM,TQF,14759,41,1
OLT,SMT,22877,18,2
ROO,QSP,13506,45,25
UPE,ZBH,30753,13,19
ACH,EYM,4419,18,4
JXZ,HZR,6511,34,23
ONU,AYL,25524,47,13
IRK,ERX,171,15,31
PQH,DNN,7116,42,21
XAY,ZIL,9762,22,13
YKZ,EZT,20641,35,4
GSV,AAF,6637,44,19
MXE,SXX,20934,39,28
NCB,HBN,28758,45,20
JPO,SJS,25707,32,7
RBY,POD,19548,18,25
XIC,BGM,32433,8,30
BVV,APC,19202,31,12
SNE,QAI,8600,35,13
ESA,TRG,16343,17,6
ZHZ,LBL,31689,40,28
RBP,DFO,5898,12,12
TWN,FHQ,12556,33,32
LMM,BGT,17426,21,25
MOC,XJQ,13181,0,23
HAX,TVQ,32443,22,10
KVP,OKG,23902,19,5
NGY,DHT,27673,18,3
KTW,HGW,8902,18,8
BQT,XLF,5393,27,14
FHG,WAI,17900,24,14
BMI,MZW,19948,43,10
MER,CHX,28745,11,4
YPJ,ELO,28287,43,31
FML,MFA,5034,28,28
BIL,FLO,13864,29,1
PDS,AWX,11201,11,31
SAF,SYI,18221,9,27
ODZ,GVF,30878,30,32
GIF,EKO,1990,36,1
DPV,NCY,5492,12,6
GJW,NMP,19880,19,26
GSU,JCP,28484,44,5
RXE,CWO,11142,28,30
BQH,XJV,3979,8,28
IMU,YRF,17222,6,12
RWN,KIW,32721,7,13
MHX,PJD,15555,33,8
YHZ,WTS,26169,44,1
AMJ,KNZ,19283,46,4
VIW,PML,23520,29,7
LIO,GIB,8076,2,21
EJO,BHS,30491,3,31
DMQ,ZND,14159,6,13
VOW,CJU,31946,48,27
SLO,QFS,27778,36,17
ZTB,SEB,1374,12,7
RCL,EYF,8280,3,17
SZN,STZ,19539,5,12
XUW,XVJ,540,11,11
DCU,BNS,12202,13,29
USS,WYP,27461,26,20
QJQ,SKK,14346,40,24
NNZ,GPF,29327,2,6
ROF,BNG,22583,42,28
BHB,MDD,22729,16,26
XZZ,AAG,7602,30,31
CAY,HIZ,25689,4,1
JVC,XZD,21318,2,28
ISM,CPX,26223,29,23
ZPT,HLT,20749,35,7
XPT,PCR,610,20,23
TCM,UDA,5854,21,0
RLD,MPE,4471,21,15
OTN,RVU,16453,16,19
NGH,KSU,10371,22,25
HCE,FTQ,656,14,14
ERJ,IXD,4741,37,16
OAV,BUH,8385,35,10
KYV,QFZ,6862,30,5
HGS,LGL,2913,23,3
GIS,DJF,12410,34,27
IOZ,HON,15349,42,30
PSL,UHI,1061,13,21
VGZ,JPQ,19898,37,22
IDI,IXA,13487,34,16
JJX,JXX,30138,36,21
XVW,FEB,21828,34,28
BMI,ELU,5164,18,2
OAJ,PIM,32295,12,18
ELR,RVO,22334,44,22
SXV,MVC,32570,37,14
COO,ACX,2404,14,29
IOE,MMO,17691,46,21
RQZ,NKY,16205,1,15
TNF,GGM,7274,23,0
SCE,NUO,11900,13,20
CRB,PBO,9966,37,6
ELM,MSZ,30410,6,22
HGJ,OEB,6354,35,0
QVA,FTB,24351,30,24
XJE,NOL,5045,4,24
DJB,IOQ,1236,24,15
NNK,TCD,9436,3,20
YGR,IIG,9928,16,25
JHF,NDU,20633,17,17
STA,LJB,6924,28,5
HGC,CJD,1637,22,17
WGM,BPZ,10494,44,9
YDY,DYY,1947,17,26
WEI,PCX,7306,44,28
JWH,GJM,30658,38,5
RJS,MGR,4882,4,23
YUW,KAD,8685,16,19
LCH,BTX,11537,6,26
AUI,HLA,24954,0,0
PND,VPV,28132,20,10
SYN,MBD,18910,32,7
MBY,EHU,15477,13,2
ILQ,ELV,19461,27,27
GVR,GDO,1741,26,2
CPX,QMS,15153,47,21
OXL,ZVB,14772,0,4
MCQ,VUO,13508,20,2
CIP,GWY,30092,41,17
NVP,MKO,28728,23,23
ZQF,AIG,14791,47,27
FEB,JIB,772,37,23
IHY,GKJ,8741,29,27
ZBV,VFL,19449,6,8
JCT,KGK,53,8,28
MYG,OHH,13738,6,0
RMX,ZJJ,1205,36,3
CZS,RAY,19047,17,29
RLL,XSV,1203,2,12
EPN,RLT,19588,40,9
EGG,PQH,15470,29,17
KEU,PKF,6900,30,13
NPR,KAI,21690,47,10
TEA,OFM,17972,43,13
ENS,SGB,12279,45,22
QXM,RDK,24045,42,1
TLG,FYQ,17005,40,2
YJA,KBN,20652,29,29
TYB,MNW,8876,11,32
FFB,AJG,7379,0,30
VLK,ZXC,10876,30,7
GTT,HVJ,26081,8,27
NVU,KVX,28253,10,8
DFB,IES,19433,1,29
ZJB,OTE,20222,41,3
LXH,ZWA,9071,35,26
TOU,SCL,7610,7,30
AEE,HQP,24002,28,16
XSZ,UPT,18655,41,25
XPT,UUP,25395,32,8
BNL,WYQ,31561,14,11
PGA,YRP,20125,3,20
QUH,XJT,19382,12,17
LSD,LTV,29427,27,23
ABA,BSQ,20106,27,22
FMY,FYG,7274,19,14
IMV,PYC,17731,2,22
OPY,ZSL,2583,25,28
MXA,DYW,4137,3,21
IOY,OIJ,17104,38,10
VLO,LSU,8906,15,33
VIP,TBN,20610,17,14
BXM,AGH,22648,38,5
XEC,RKB,20809,44,1
SRJ,IRE,15249,34,28
CHS,UCJ,24315,31,28
NNH,AQO,29427,20,31
SRK,RVI,656,45,10
EAU,EJV,32091,36,23
WOT,DCM,4112,43,28
LIZ,NPI,25564,35,20
QXW,UOX,23885,19,29
GKK,KKG,2376,3,26
BVD,KHY,9788,46,29
TPF,KET,2416,22,4
TOS,TWL,18137,1,18
YPI,SCQ,7770,3,9
OSF,NFX,23863,14,5
NRX,UJG,1122,39,10
NIV,AVF,30424,26,7
UKR,HQX,11460,16,16
ZUO,NLX,7931,45,30
GRA,MMA,14960,34,18
JKS,SVR,18602,36,17
DTC,PBF,16243,10,11
AEH,MVQ,27763,22,0
ZWX,FHE,13635,1,28
SXS,NRJ,3945,17,15
TNT,BQM,21642,15,8
MTQ,DBQ,26024,10,7
SHJ,ZIB,9680,7,8
TZO,EJL,15757,29,25
OFY,KWW,11138,5,22
NMC,WDD,2834,8,19
PWB,UQM,8315,18,25
KZL,LDB,9933,45,3
YLW,KKL,12952,42,19
XFY,IAB,14956,18,15
SWH,CXB,25935,41,10
MOY,PXB,19663,27,21
VIT,WGF,31214,27,30
EMM,YTC,12869,26,2
YII,XNN,32688,31,25
PSW,UXD,7086,39,23
ZIA,HBY,28751,13,32
DRG,WEM,29862,37,7
QHE,NVT,4052,42,21
RNL,XQZ,32214,0,28
QVY,KPE,4571,15,12
TQY,AUT,4911,43,7
MSX,PJJ,7371,31,32
IFR,HKZ,4950,48,20
VWY,NOV,5832,12,9
YEH,OWV,24363,6,23
XUO,RDO,7665,39,15
FFP,ZPM,27070,30,9
HSF,QRB,1984,15,19
YYK,ZMW,31169,37,30
FZY,QFW,17101,12,31
JKT,LOR,24576,3,9
QMU,OLW,29337,19,9
QNA,PRG,25227,27,16
FAP,RIY,28468,20,4
PGC,OJO,2380,2,19
DRM,VHF,14484,14,18
IVS,LYB,11623,29,23
STL,XCN,27821,2,16
VUE,KYT,28475,29,14
VYD,SQC,22939,16,29
NLH,PHK,3349,17,27
XKB,EWA,10874,31,27
CVS,SGH,27747,8,25
LNR,OTH,31433,7,7
YQD,BDX,25545,39,28
HZF,UOI,17338,33,28
GDS,ENQ,8725,17,9
MNY,RST,28250,31,31
VPV,OAQ,5290,21,10
FDR,ZYK,28064,5,30
MFL,SMN,23164,38,10
BPX,JZX,13394,2,19
AWJ,TVG,15801,39,2
OXX,NKY,25359,35,14
TBP,WQF,13790,29,14
RUS,CDR,23201,31,11
ZKS,RNY,12940,2,28
KLU,YEL,16439,21,13
KLR,JQU,2671,0,27
ZNW,RNK,16064,5,31
EMN,RKX,28569,28,3
ZVF,KGZ,21143,7,32
OOQ,FQB,30474,17,16
FTN,NZG,29380,18,13
DIW,PPI,17950,35,14
USG,RUT,4171,13,25
XLC,PAS,20367,3,29
HFU,VIG,31978,5,24
WBH,NTC,16976,34,16
RYJ,DCM,22531,10,18
TGL,QDJ,23708,40,21
DQR,TWB,12611,16,18
VNI,OHB,609,15,4
ITU,JSH,22750,18,0
SCW,CYG,32756,5,4
AZJ,SOG,18924,32,17
RDN,LJC,17778,29,7
ERI,BLJ,32446,20,24
CMW,UGV,10575,31,1
ULC,FVC,18694,17,10
TVF,LYM,29962,44,2
BFZ,BJF,2482,46,26
UYF,PAV,11993,36,22
XGE,IWK,24833,5,13
KHZ,TPS,10298,10,23
JQW,GAX,16385,21,24
IGE,JAU,22103,44,2
KCS,PPT,2367,7,9
QJO,PNY,15131,47,10
AVL,AXX,12449,31,31
MMF,RXE,17348,17,20
KXH,BZB,10490,2,31
WAC,BJP,32578,1,20
QQG,ZGG,1030,9,21
UCN,YNY,26319,42,22
LMO,AWC,18093,27,32
VDS,KFY,21183,19,21
AUD,PID,13172,1,20
IEY,ZYX,20586,21,15
SJI,PIT,1213,1,24
MXZ,APN,27575,16,18
QJP,HRG,23296,0,30
AHR,KAU,2152,0,17
ZFI,JJB,15102,1,3
ENZ,XJI,10712,11,4
EVM,IGK,18425,5,5
DOV,MWL,31326,9,16
NWR,OTC,20687,47,10
VOY,TJZ,32022,24,6
KPV,YQM,1770,30,29
IAE,YII,9884,41,30
HVO,HOS,30707,26,4
HOR,OYP,12930,28,1
UYW,JNW,13706,20,1
KWY,CDC,8610,7,28
FLE,EBO,14895,41,15
UPI,OYB,2039,24,5
LBM,OVX,2323,9,7
CHP,AUR,29570,40,5
PVR,QVX,11021,25,6
KXI,CJH,9840,18,15
QKX,OND,15986,14,9
MRY,RXI,2874,8,7
QFQ,WQU,18220,8,26
PJR,FBV,20901,10,18
HPP,GVD,19106,27,3
NQN,GWK,11225,11,24
KTY,HQI,26978,3,24
OEU,EPI,18347,28,21
XOG,XXO,24015,42,11
DAP,BZW,27874,20,31
IWC,KST,9626,12,10
GHG,MLN,31847,21,18
QBA,NWA,8113,28,18
OIU,MTR,21308,32,26
CIX,DOZ,22758,34,7
SGQ,RWP,360,32,2
VYX,APV,7160,47,18
IOG,MTL,183,35,20
QWP,HZB,14617,42,7
MYQ,UXJ,29757,3,7
IUE,WJK,11462,14,6
YGO,QLZ,8390,19,6
QOU,NSM,24755,3,29
WKZ,BWY,9976,47,30
WPI,CUL,4067,19,27
OZG,GTH,7736,14,18
MEX,XUA,6757,18,3
UUR,XJF,10320,46,10
YXU,LYQ,23950,3,9
KZR,PKV,26054,32,8
QDG,MSW,31995,9,8
EBZ,OPL,25462,0,30
WCD,NKO,31585,30,23
ILT,IFT,20273,0,26
YLH,VGV,15910,0,1
GYT,CFX,29475,32,23
UTZ,ZEJ,13491,28,7
ZZN,TSI,29915,38,16
ADJ,IFW,6025,20,4
CHR,KAG,22892,8,6
WNE,LKQ,5458,21,14
ORC,QDA,23283,27,28
ZCX,OBH,21093,25,11
DUD,SGQ,6817,13,24
TIX,XNX,2966,22,14
GEE,UCS,32309,20,31
RHA,KNQ,2292,13,15
OCS,ZKL,4530,18,28
DLH,WPR,6164,23,17
PDF,CZD,28132,7,27
TNG,VJT,28860,32,26
WVB,JDX,4538,28,14
COD,ICV,2634,35,2
ETF,ACI,22225,27,2
REV,HMG,27238,46,3
DLN,YZK,2204,25,27
JGJ,ANB,24358,12,19
GDM,DMS,28487,18,18
EKJ,WTM,18916,31,18
EIH,PME,17556,44,13
FPA,THR,29627,3,5
IMX,SNN,20381,27,1
ZPN,RZS,1604,32,10
UOU,YKU,13091,19,7
IDS,ZSX,23944,27,14
IKJ,CZU,13247,12,10
IMM,JAM,5812,39,14
XUF,YOQ,23801,40,5
XRB,OZX,4097,47,27
WLL,IMP,31160,9,10
NSP,EZE,21836,18,16
OAM,HWV,14522,44,3
BHD,GQI,27597,25,29
ACQ,YLA,10182,26,25
EOH,TLB,300,1,32
BWJ,AXM,11650,8,9
LYI,RJP,28443,39,30
HYP,KCV,10703,34,31
GHI,NYF,8,24,26
WPE,MOZ,17268,32,22
ABQ,ZKB,8001,11,19
EGI,MPC,4789,24,3
YTE,XYG,25205,2,0
QWK,FOV,7872,17,7
LER,RRP,8322,19,4
VVL,AQJ,23600,8,1
IXV,KCY,3569,2,6
MNB,TKR,9705,14,23
IPO,YYL,838,22,4
CPU,LZS,3395,28,12
HHS,KIT,23689,47,3
LBX,TYL,17780,19,31
MAL,WGA,3984,9,9
MQM,ZXA,26870,46,3
CVH,YHI,4676,47,26
IYK,AWI,24687,24,21
UPV,LPI,16577,28,20
GOJ,NYK,24997,9,31
IXG,JHC,21911,9,4
WYA,EYY,1125,42,1
JOL,SRE,20525,31,10
APY,ETR,22401,11,19
GFL,UXB,9275,19,1
FGJ,JXG,27878,47,26
ZSU,ZXJ,7315,32,18
YJJ,CUJ,12368,33,27
CXJ,VEE,29310,5,7
LFQ,EUO,1417,33,11
DGQ,YHM,13102,42,32
SDL,HBA,22154,44,4
KPQ,KJP,8811,30,9
CDB,JUN,18377,19,21
NMS,DBI,13989,47,32
SKI,NNF,18083,43,22
KUA,YJG,8764,7,11
GBF,JCX,17449,12,25
NCZ,HUX,4428,6,23
OSQ,SBW,15419,20,5
KEC,ZFA,5943,35,4
IYP,PGF,26668,3,27
CYG,FBB,22194,40,13
HMV,KJG,5632,5,1
OCW,RKW,11191,8,32
YFI,XFU,20069,35,20
HLE,EDP,1512,2,33
CNW,CXB,29954,45,25
YCF,FOF,4672,36,22
LQC,MYR,30115,38,22
DRL,FTJ,17942,42,24
OWP,SKB,7597,31,3
DJH,CVU,25956,13,8
OMF,OYA,16924,36,11
WAV,RGC,24684,47,19
JZZ,PLP,10467,45,21
GRE,CMG,9563,31,12
XBM,ZMN,22278,45,27
IVQ,LUZ,31706,10,23
OYT,WKZ,25461,33,22
BHW,TXE,18539,38,0
QYI,ZAM,18169,30,16
MQE,GJY,11600,28,7
VDD,KKZ,9325,16,1
RFY,YUH,19919,17,12
XHI,DUL,29394,47,23
PIF,JBY,3877,32,0
GGW,PNO,6822,35,21
CVU,FAH,23494,22,27
GXQ,UNY,24652,13,2
DSU,MJC,21628,35,15
YJO,FZQ,17565,45,15
UDK,LCI,17868,6,30
USL,NGU,12186,34,27
MNY,FZD,19120,34,25
RMC,ZWF,11430,33,5
CJQ,IBU,5283,27,15
ETA,SSJ,8756,5,24
ZNR,YQA,9615,44,32
JJZ,POP,247,41,6
TCD,ZMM,13233,48,21
EID,IRO,30275,1,16
ZKE,XRL,25145,43,21
DFZ,CIN,20435,41,8
GHX,RKI,30342,36,29
MDJ,JDU,1844,26,30
QKI,UHP,16620,42,23
UWW,GEJ,32309,7,21
SDL,EZD,27816,42,4
RBS,FJX,15035,35,11
NOG,KHL,27819,46,29
MCB,YWP,29806,0,12
LXW,WIH,8907,11,18
QUJ,CEY,32093,8,2
FCF,UOA,5376,29,17
ISN,URX,3530,4,29
AFF,VBE,2175,24,9
UYM,LPI,28257,19,12
YIC,DIY,18896,23,22
MDQ,ULX,12965,13,9
KNN,NKK,15341,19,29
ADH,QEP,30893,45,14
LKG,LRQ,23589,7,1
